ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
B002127,2025-04,41,Cadre,Intermédiaire,Digital,F,3.3,Sud-Est,4602.49,4977.97,4672.43,4562.33,4557.78,4322.98,4207.93,5510.62,5843.67,5229.95,5626.49,6558.63,5699.58,6325.97,417.42,385.98,396.12,419.45,414.1,383.6,403.47,2568.03,2280.83,2462.65,2586.85,2594.38,2649.07,2562.23,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0,25.0,28.0,27.0,30.0,33.0,30.0
B002128,2025-04,37,Profession intermédiaire,Grand Public,Mixte,F,14.5,Nord-Est,2112.68,1722.0,2162.12,2142.88,1995.42,1889.65,1892.27,1298.24,1335.69,1502.87,1316.96,1465.15,1404.05,1506.93,14942.8,15551.07,15593.28,14659.8,14619.68,14406.18,14133.53,3411.21,3474.02,3280.07,3187.37,3568.69,3457.35,3279.73,6.0,6.0,6.0,6.0,6.0,7.0,6.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0
B002129,2025-01,41,Employé,Patrimonial,Digital,M,30.8,Nord-Est,5321.74,4889.49,5017.8,5258.21,5797.03,5459.69,5207.17,80589.76,85525.34,81816.58,82386.26,86840.57,83650.76,91926.6,568.91,572.84,,605.46,571.85,627.43,594.77,2759.16,2789.25,2824.37,2679.74,2995.8,3071.41,2767.61,8.0,7.0,7.0,8.0,7.0,7.0,7.0,20.0,21.0,19.0,21.0,23.0,24.0,26.0
B002130,2025-01,52,Ouvrier,Grand Public,Digital,F,13.4,Nord-Est,14827.66,14279.09,14390.39,15300.89,16476.89,14783.38,14834.76,8919.19,8701.29,9598.98,9070.53,8755.06,8665.01,10488.05,7255.09,7262.29,,6330.92,6937.63,7309.56,7319.26,2072.72,2219.83,2078.32,2119.3,2143.0,2111.25,2061.99,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.0,27.0,28.0,26.0,32.0,34.0,34.0
B002131,2025-03,35,Profession intermédiaire,Intermédiaire,Mixte,F,11.4,Nord-Ouest,2066.17,2041.83,1898.02,2067.95,2009.81,1961.82,1968.84,13490.38,14202.16,14734.02,14137.39,13598.92,15118.17,16956.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.7,2490.15,2619.81,2777.92,2521.93,2773.64,2661.01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0
B002132,2025-10,54,Profession intermédiaire,Grand Public,Mixte,M,12.5,Île-de-France,1326.89,1293.37,1277.18,1291.91,1319.1,,,1188.92,1293.44,1309.46,1075.27,1307.67,,,0.0,0.0,0.0,0.0,0.0,,,2076.46,2133.74,1879.95,2049.34,1963.77,,,2.0,2.0,2.0,2.0,2.0,,,16.0,14.0,15.0,15.0,17.0,,
B002133,2025-12,71,Retraité,Grand Public,Mixte,M,10.6,Nord-Ouest,3302.13,2980.68,3190.19,3173.56,,,,5048.75,5558.75,5591.67,5332.32,,,,629.0,660.04,763.6,711.45,,,,981.92,1114.68,1072.33,1045.75,,,,4.0,4.0,4.0,4.0,,,,10.0,9.0,11.0,10.0,,,
B002134,2025-11,44,Profession intermédiaire,Grand Public,Mixte,M,19.3,Sud-Ouest,2173.27,2172.51,1873.57,1954.05,2009.55,,,1831.06,1860.61,1947.51,1790.55,2051.31,,,0.0,0.0,0.0,0.0,0.0,,,1603.09,1592.01,1685.25,1708.0,1573.44,,,4.0,,4.0,4.0,4.0,,,15.0,12.0,15.0,15.0,16.0,,
B002135,2025-06,29,Retraité,Patrimonial,Mixte,F,15.8,Nord-Ouest,16336.33,16406.74,15416.11,15728.97,15408.57,15468.15,15435.45,26490.92,24182.59,24714.99,25036.52,24784.16,27325.43,28720.01,9345.41,10009.92,9580.3,9703.49,9408.67,9439.32,8677.29,2332.59,2452.47,2252.35,2158.16,2411.63,2261.17,2426.47,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,12.0,12.0,12.0,14.0,14.0,13.0
B002136,2025-06,29,Cadre,Intermédiaire,Mixte,M,15.2,Sud-Est,7234.92,7094.09,6700.12,6827.88,7976.95,6282.02,6900.24,13325.74,13022.79,12214.56,13472.77,14362.59,12553.59,14184.37,1661.53,1906.68,1680.88,1860.95,1823.52,1720.89,1888.33,1657.73,1670.74,1595.71,1652.06,1551.97,1718.46,1714.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,8.0,10.0,11.0,11.0,12.0
B002137,2025-04,54,Profession intermédiaire,Intermédiaire,Digital,M,24.4,Sud-Est,1858.54,1971.99,1983.22,1941.73,1889.25,1894.49,1887.18,17959.96,16827.28,18241.14,17431.34,18843.3,17652.72,19028.58,7369.7,7678.22,8246.23,8119.75,7367.46,7351.71,7947.05,1928.88,1872.72,1962.64,2019.89,1964.41,1808.47,2084.38,5.0,5.0,5.0,5.0,5.0,5.0,6.0,27.0,28.0,30.0,32.0,32.0,34.0,36.0
B002138,2025-10,44,Profession intermédiaire,Grand Public,Digital,F,19.4,Nord-Est,,1307.06,1365.86,1452.78,1289.7,,,3530.27,3619.88,4109.18,3765.01,3551.71,,,3144.26,3111.21,2918.24,2923.17,2675.34,,,2107.36,2270.49,2241.44,2234.69,2308.31,,,2.0,2.0,2.0,2.0,2.0,,,23.0,23.0,23.0,23.0,25.0,,
B002139,2025-10,56,Profession intermédiaire,Grand Public,Digital,F,2.4,Nord-Est,1312.5,1486.95,1318.97,1533.98,1385.15,,,3852.41,3772.79,3606.44,3713.82,3754.9,,,356.1,344.96,376.81,363.99,340.58,,,1868.17,1733.18,1625.13,1737.99,1756.8,,,3.0,3.0,3.0,3.0,3.0,,,28.0,27.0,28.0,25.0,30.0,,
B002140,2025-10,39,Cadre,Grand Public,Digital,M,10.4,Centre,3998.64,4054.09,3939.18,3719.61,3337.55,,,6132.26,6129.2,6095.22,6143.93,5996.4,,,0.0,0.0,0.0,0.0,0.0,,,3299.7,3125.76,3207.49,2957.76,2937.2,,,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,29.0,30.0,35.0,,
B002141,2025-11,55,Cadre,Intermédiaire,Mixte,M,5.8,Île-de-France,5849.1,6593.37,5790.46,6227.14,6214.84,,,21421.96,19481.38,21208.8,21173.69,20955.58,,,0.0,0.0,0.0,0.0,0.0,,,3293.74,2942.01,3619.74,3294.58,3736.19,,,1.0,1.0,1.0,1.0,1.0,,,6.0,5.0,7.0,7.0,7.0,,
B002142,2025-05,43,Profession intermédiaire,Grand Public,Mixte,F,8.2,Nord-Ouest,1925.13,1770.4,1697.33,1733.68,1522.14,1630.16,1738.35,4419.71,4132.38,3913.08,4171.67,4723.0,4053.55,4785.23,46.34,46.36,44.32,43.37,48.87,48.11,44.53,633.48,639.64,563.22,593.46,620.7,583.26,641.67,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0
B002143,2025-10,36,Profession intermédiaire,Grand Public,Digital,M,9.3,Sud-Est,2346.22,2461.44,2471.03,2183.02,2300.03,,,2501.72,,2781.87,2974.75,2834.07,,,1631.54,1500.25,1682.64,1637.95,1612.39,,,884.37,951.99,982.32,971.48,998.46,,,2.0,2.0,2.0,2.0,2.0,,,22.0,22.0,21.0,22.0,28.0,,
B002144,2025-10,40,Retraité,Intermédiaire,Mixte,M,8.1,Centre,1734.4,1893.59,1805.04,1838.18,1770.3,,,5336.84,5431.17,5544.95,5545.11,6060.9,,,0.0,0.0,0.0,0.0,0.0,,,597.77,637.4,688.66,649.2,658.02,,,2.0,2.0,2.0,2.0,2.0,,,12.0,11.0,12.0,11.0,12.0,,
B002145,2025-04,31,Cadre,Intermédiaire,Mixte,M,19.9,Nord-Est,2108.01,2270.42,1940.99,2138.03,1898.81,2066.9,2323.17,5848.64,6516.78,5970.99,6519.36,6436.04,6560.11,7275.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.86,1889.34,1765.52,1812.55,1732.67,1858.0,1777.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,9.0
B002146,2025-11,69,Profession intermédiaire,Grand Public,Mixte,F,18.2,Sud-Est,1074.11,1138.91,1194.83,1236.14,1184.1,,,5650.72,6150.84,6532.22,6232.4,6474.16,,,1866.96,2046.6,2122.09,1984.81,1983.59,,,1719.06,1721.73,1827.61,1875.07,1803.69,,,1.0,1.0,1.0,1.0,1.0,,,7.0,6.0,6.0,8.0,8.0,,
B002147,2025-02,44,Cadre,Grand Public,Agence,M,10.4,Nord-Ouest,2331.67,2716.25,2534.08,2677.16,2247.93,2398.11,2604.1,2493.61,2595.42,2439.13,2460.65,2682.7,2576.81,2888.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.55,2099.43,2217.74,2175.29,2181.94,2158.17,2181.43,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
B002148,2025-12,53,Retraité,Grand Public,Digital,M,17.8,Centre,2932.89,2733.74,3058.78,2869.42,,,,5567.94,5361.61,5710.58,5550.6,,,,0.0,0.0,0.0,0.0,,,,3134.21,3011.74,3041.22,2928.88,,,,4.0,4.0,4.0,4.0,,,,13.0,14.0,15.0,15.0,,,
B002149,2025-10,39,Retraité,Intermédiaire,Digital,F,16.6,Sud-Ouest,1798.77,1913.22,2031.61,2023.93,2023.03,,,45905.07,43508.2,42418.64,43736.63,47684.86,,,7044.24,6829.1,7243.54,6680.25,6917.49,,,2217.22,2161.33,2235.67,2097.46,2351.69,,,5.0,5.0,5.0,5.0,6.0,,,25.0,26.0,23.0,23.0,28.0,,
B002150,2025-02,32,Sans activité,Grand Public,Digital,F,14.0,Sud-Est,2715.47,2735.81,2881.57,2542.18,2794.19,2697.93,2590.55,4524.39,4732.26,5061.39,4618.58,5091.23,5153.99,5890.66,2435.77,2605.51,2533.9,2369.11,2658.38,2558.59,2497.7,1391.55,1464.56,1510.23,1661.44,1504.84,1531.98,1367.51,3.0,3.0,3.0,3.0,3.0,3.0,4.0,19.0,19.0,18.0,17.0,21.0,23.0,25.0
B002151,2025-08,42,Retraité,Intermédiaire,Mixte,F,12.1,Nord-Ouest,8594.55,8177.59,8083.96,8548.96,9041.81,7493.17,,3851.71,4089.99,3915.29,3724.45,3701.26,4235.87,,0.0,0.0,0.0,0.0,0.0,0.0,,2264.26,2234.78,2000.5,2244.24,2137.3,2332.49,,4.0,4.0,4.0,4.0,4.0,4.0,,14.0,13.0,14.0,13.0,13.0,,
B002152,2025-01,58,Profession intermédiaire,Grand Public,Digital,M,4.3,Nord-Est,1359.29,1170.21,1187.25,1195.41,1222.1,1240.11,1182.91,872.66,912.98,965.88,935.75,1050.18,972.64,962.97,3400.71,3340.46,3170.8,3311.59,2948.49,3480.38,3120.27,1637.16,1565.28,1557.45,1686.81,1695.28,1652.32,1621.24,5.0,5.0,5.0,5.0,5.0,,5.0,21.0,21.0,20.0,20.0,24.0,24.0,25.0
B002153,2025-10,39,Ouvrier,Patrimonial,Agence,M,21.0,Sud-Est,6728.56,6677.13,7312.42,6779.0,6710.44,,,164255.35,172292.59,183256.78,180106.17,178695.07,,,19693.07,20656.73,21199.18,20507.24,20011.1,,,1216.49,1262.74,1295.84,1313.52,1118.42,,,6.0,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,3.0,,
B002154,2025-10,35,Profession intermédiaire,Patrimonial,Digital,F,12.9,Nord-Est,13808.38,13450.65,12127.04,12838.65,11310.94,,,83643.12,94220.2,88208.51,84504.33,85808.82,,,0.0,0.0,0.0,0.0,0.0,,,5051.16,4379.93,4568.53,4639.58,4494.91,,,2.0,2.0,2.0,2.0,3.0,,,30.0,34.0,32.0,31.0,35.0,,
B002155,2025-07,47,Retraité,Grand Public,Mixte,M,14.9,Centre,2318.07,2143.03,2578.19,2422.45,2440.4,2416.64,,11377.84,11477.39,10463.31,10259.42,10574.18,11085.26,,0.0,0.0,0.0,0.0,0.0,0.0,,2369.01,2699.09,2607.96,2489.92,2489.93,2520.81,,3.0,3.0,3.0,3.0,3.0,3.0,,10.0,11.0,10.0,11.0,13.0,12.0,
B002156,2025-11,51,Profession intermédiaire,Grand Public,Mixte,M,14.4,Sud-Est,824.81,954.08,988.19,959.43,937.63,,,23929.54,25607.77,26693.58,26152.57,24787.18,,,0.0,0.0,0.0,0.0,0.0,,,3766.17,3718.09,4304.64,4164.88,4099.22,,,,3.0,3.0,3.0,3.0,,,8.0,9.0,9.0,9.0,11.0,,
B002157,2025-02,65,Profession intermédiaire,Grand Public,Digital,F,9.5,Île-de-France,2362.15,2048.57,2184.34,2067.82,2045.15,2095.17,2077.81,15509.86,14661.64,14900.05,16860.68,15817.83,17462.58,15303.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.63,1018.7,1190.2,1148.0,1085.01,1034.46,1034.58,3.0,3.0,3.0,3.0,3.0,4.0,3.0,26.0,26.0,25.0,26.0,28.0,30.0,32.0
B002158,2025-03,49,Retraité,Intermédiaire,Mixte,M,9.2,Centre,3091.37,2993.84,3191.68,3123.86,3093.64,3152.7,3166.99,13174.56,13241.13,11810.48,12187.47,13117.19,13234.73,14368.82,1491.0,1394.67,1578.24,1628.87,1564.0,1643.84,1556.83,952.72,1052.19,1031.45,965.07,963.31,1048.3,1093.03,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,12.0,13.0,13.0,13.0,15.0,15.0
B002159,2025-05,53,Retraité,Grand Public,Mixte,F,11.6,Nord-Est,2033.66,2090.25,2124.78,2255.62,2277.17,2288.65,2300.87,2227.92,2251.44,2641.75,2452.96,2553.91,2366.22,2796.98,0.0,,0.0,0.0,0.0,0.0,0.0,1238.0,1323.43,1218.6,1351.89,1316.33,1389.87,1437.42,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,15.0,15.0,15.0,18.0,18.0,19.0
B002160,2025-01,54,Sans activité,Intermédiaire,Mixte,F,19.7,Sud-Ouest,3804.27,4182.72,3971.36,4207.78,4010.72,3963.08,4037.86,106107.76,96296.96,93891.56,108411.09,110428.0,111630.48,113386.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.49,2939.19,2541.19,2686.47,2863.19,2914.58,2915.54,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,11.0,11.0,12.0,12.0,14.0,14.0
B002161,2025-05,31,Cadre,Grand Public,Mixte,F,12.3,Nord-Est,5657.35,5744.62,5283.07,6095.96,6196.61,5721.93,5865.55,4243.32,4435.53,4592.19,4277.05,3983.37,3827.61,4939.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,3072.19,2800.8,3139.12,2822.56,2803.61,3108.61,4.0,4.0,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,11.0,14.0,15.0,13.0
B002162,2025-03,33,Profession intermédiaire,Grand Public,Mixte,M,3.8,Sud-Est,1677.2,1799.87,1702.12,1924.89,1761.67,1773.4,1703.65,4659.74,4318.1,4417.59,4689.8,4580.59,4459.48,4908.23,3800.72,3612.94,3789.41,3556.17,3657.12,3858.61,3851.67,2109.17,2381.18,2224.8,2352.68,2337.58,2334.26,2247.17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0
B002163,2025-04,32,Profession intermédiaire,Intermédiaire,Digital,M,15.7,Nord-Est,1041.9,1201.77,1080.41,1157.78,1108.9,1127.7,942.82,12382.02,12025.02,13337.54,13065.26,12843.05,12306.42,12805.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.47,2347.51,2424.83,2190.54,2359.95,2493.94,2331.98,2.0,2.0,2.0,2.0,2.0,2.0,3.0,14.0,15.0,17.0,16.0,17.0,17.0,18.0
B002164,2025-05,29,Profession intermédiaire,Intermédiaire,Mixte,F,9.8,Nord-Est,3376.64,3772.07,3684.08,3607.04,3558.36,3647.63,3623.18,12775.97,12155.88,13045.19,11612.45,13550.79,12785.24,13048.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.73,3358.01,3308.03,3353.99,3449.2,3209.3,3332.7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,13.0,13.0,14.0,18.0,17.0,17.0
B002165,2025-11,55,Employé,Intermédiaire,Digital,F,8.0,Sud-Ouest,15252.85,15164.2,15718.75,15247.05,15473.1,,,26752.44,25713.97,27102.63,27510.87,27123.69,,,5926.5,6993.48,6477.47,7259.36,6452.75,,,1867.04,1798.62,1913.68,1834.65,1753.98,,,2.0,2.0,2.0,2.0,2.0,,,22.0,23.0,22.0,24.0,25.0,,
B002166,2025-03,48,Profession intermédiaire,Intermédiaire,Digital,M,18.7,Nord-Ouest,3817.86,3862.54,3415.61,3736.92,4099.67,3692.77,3892.28,22988.54,21777.86,22470.46,21332.73,20655.32,24014.16,25542.63,291.43,274.29,282.47,282.75,300.81,282.3,285.77,3691.18,3690.41,3646.76,3663.05,3733.68,4079.7,4357.79,3.0,3.0,3.0,3.0,3.0,4.0,3.0,23.0,24.0,23.0,23.0,31.0,30.0,27.0
B002167,2025-11,46,Retraité,Intermédiaire,Digital,F,18.7,Nord-Est,2770.53,2915.57,3107.43,3010.23,2909.64,,,7481.86,7244.98,7533.74,8181.34,8060.8,,,3464.65,3647.42,3811.79,4141.38,3844.48,,,5568.6,5953.54,5856.38,5545.32,6150.05,,,7.0,7.0,7.0,7.0,7.0,,,16.0,18.0,17.0,17.0,20.0,,
B002168,2025-05,18,Cadre,Grand Public,Mixte,F,14.1,Île-de-France,1296.08,1297.71,1432.06,1215.07,1398.46,1303.14,1239.39,5416.94,5275.9,5624.66,6065.26,5912.45,5814.13,6331.8,7635.8,7528.67,8220.13,8389.13,7970.66,8598.4,8690.6,1101.57,1252.31,1215.69,1217.61,1108.63,1148.45,1204.89,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
B002169,2025-04,70,Ouvrier,Patrimonial,Digital,F,11.2,Île-de-France,16528.66,16747.48,16907.3,17839.73,17625.43,16698.5,17731.3,64092.11,65444.76,67993.42,69535.89,66469.23,84389.72,74880.82,229.0,212.14,229.25,243.71,238.52,229.51,221.9,2597.56,2413.98,2720.74,3021.19,2902.07,2625.97,2832.18,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,18.0,18.0,17.0,21.0,24.0,25.0
B002170,2025-06,34,Retraité,Intermédiaire,Agence,M,10.0,Sud-Ouest,2864.6,3048.46,2737.46,2907.31,3041.18,3008.91,2605.71,6295.79,6174.71,6946.34,6001.85,6190.07,7114.83,7293.56,4656.44,4797.0,4807.92,4381.63,4618.75,4517.5,4801.12,1000.18,1062.58,1106.48,1038.47,1050.5,1100.38,1094.62,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
B002171,2025-05,70,Employé,Patrimonial,Digital,M,5.8,Nord-Ouest,4421.36,4258.78,3759.43,4074.37,4163.4,3841.65,4028.32,167263.06,155720.09,151301.81,187395.86,166828.78,167151.82,172503.55,1078.85,1039.14,1053.05,1067.59,996.61,996.11,1035.97,1982.57,1937.35,1903.79,1965.71,1884.92,1721.93,1994.65,5.0,5.0,5.0,4.0,5.0,5.0,6.0,22.0,25.0,22.0,24.0,29.0,25.0,27.0
B002172,2025-03,28,Profession intermédiaire,Patrimonial,Digital,M,2.5,Sud-Est,4705.92,4659.98,4580.21,4624.72,4716.25,4825.68,4609.21,23219.04,22993.91,24456.76,26022.89,25594.64,25654.51,26884.38,7237.06,7380.1,6756.63,7587.49,6771.47,7152.32,7029.71,3405.88,3179.18,3175.71,3232.24,3434.93,3291.86,3105.35,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0,27.0,30.0,29.0,28.0,32.0,34.0
B002173,2025-06,35,Cadre,Grand Public,Digital,F,10.4,Sud-Est,1831.71,1819.49,1937.9,1986.82,1989.96,1751.09,1974.73,36738.73,31702.93,35210.2,32696.49,34550.8,33041.48,36558.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.14,830.66,757.13,868.37,833.5,858.07,908.11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,25.0,25.0,24.0,28.0,27.0,30.0
B002174,2025-02,19,Cadre,Intermédiaire,Digital,F,10.6,Sud-Ouest,4422.55,4220.05,4434.84,4237.22,3986.13,4157.07,4137.5,2468.22,2353.55,2330.86,2506.89,2668.18,2594.8,2875.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.08,1399.39,1373.68,1379.98,1442.01,1460.59,1267.54,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24.0,22.0,22.0,20.0,23.0,25.0,26.0
B002175,2025-04,49,Ouvrier,Intermédiaire,Digital,M,27.2,Nord-Est,2917.18,2877.04,3005.7,2807.21,2586.41,2563.02,2787.69,27595.41,27514.51,29444.0,27222.41,28467.1,28459.45,31297.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.37,3870.46,3970.77,3660.17,3926.03,4043.43,3759.08,2.0,2.0,2.0,2.0,2.0,2.0,2.0,29.0,27.0,28.0,27.0,33.0,32.0,33.0
B002176,2025-06,32,Employé,Grand Public,Mixte,M,7.7,Sud-Ouest,1528.04,1721.29,1545.91,1785.85,1621.26,1611.26,1578.27,2722.83,2759.08,2899.64,2727.99,2931.49,2828.03,2620.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.81,2205.35,2213.45,2215.23,2248.32,2081.57,2088.94,3.0,3.0,3.0,3.0,3.0,4.0,3.0,12.0,12.0,12.0,12.0,13.0,13.0,15.0
B002177,2025-05,32,Cadre,Intermédiaire,Digital,M,24.3,Sud-Est,3497.95,3130.85,3607.3,3483.67,3911.52,3780.74,3285.46,6898.26,6150.18,6589.47,6603.52,6318.5,6243.88,7564.07,907.97,921.86,900.97,978.8,918.89,978.4,997.44,3112.96,3365.32,3250.51,2933.38,3153.64,3318.5,3258.03,4.0,4.0,4.0,4.0,4.0,5.0,4.0,19.0,20.0,18.0,19.0,23.0,23.0,21.0
B002178,2025-10,29,Sans activité,Grand Public,Digital,M,9.6,Nord-Est,1049.13,1121.94,1021.92,1290.01,1088.75,,,15464.8,16594.08,15427.68,15475.63,16921.38,,,0.0,0.0,0.0,0.0,0.0,,,965.04,1066.45,987.07,992.98,1146.49,,,4.0,4.0,4.0,4.0,5.0,,,17.0,18.0,17.0,17.0,20.0,,
B002179,2025-03,54,Employé,Grand Public,Digital,M,14.0,Nord-Est,2327.58,2449.66,2449.87,2226.74,2126.38,2565.59,2295.84,6900.59,7092.67,7011.18,6345.77,6481.44,7239.09,7975.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.08,1980.08,2111.06,2050.17,2167.88,2360.94,2299.17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,19.0,22.0,20.0,22.0,24.0,24.0,24.0
B002180,2025-12,54,Retraité,Grand Public,Digital,M,15.6,Nord-Ouest,3454.87,3651.04,3461.31,3386.07,,,,118124.32,103713.38,112773.72,106064.23,,,,0.0,0.0,0.0,0.0,,,,5343.76,5020.51,5292.07,5375.91,,,,2.0,2.0,2.0,2.0,,,,25.0,24.0,26.0,27.0,,,
B002181,2025-10,67,Profession intermédiaire,Intermédiaire,Agence,F,16.7,Nord-Ouest,2078.98,2342.99,2228.27,2110.79,2178.75,,,27334.52,29051.87,28313.82,28785.05,28753.83,,,0.0,0.0,0.0,0.0,0.0,,,1797.98,1625.84,1727.08,1537.71,1598.38,,,3.0,3.0,3.0,3.0,3.0,,,8.0,8.0,8.0,8.0,9.0,,
B002182,2025-12,37,Sans activité,Intermédiaire,Digital,F,8.9,Île-de-France,4712.53,5049.14,5063.47,4642.99,,,,7007.21,5862.56,6612.87,6586.71,,,,330.07,326.99,321.87,295.21,,,,1881.22,1764.99,1678.76,1727.88,,,,1.0,1.0,1.0,1.0,,,,22.0,23.0,20.0,23.0,,,
B002183,2025-10,48,Cadre,Grand Public,Mixte,M,11.0,Île-de-France,1071.88,1083.37,1115.55,928.27,1037.02,,,12971.5,13179.57,12979.57,12271.01,14132.29,,,0.0,0.0,0.0,0.0,0.0,,,2546.96,2762.15,2788.81,2620.4,2815.58,,,3.0,3.0,3.0,3.0,3.0,,,14.0,14.0,14.0,15.0,17.0,,
B002184,2025-02,30,Cadre,Grand Public,Mixte,F,13.2,Île-de-France,952.69,946.93,995.39,966.19,876.13,932.61,929.47,5014.23,5294.25,5327.52,5082.46,5338.24,5537.09,5637.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.49,1272.06,1304.36,1366.41,1294.9,1341.59,1217.54,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,9.0,9.0,9.0,10.0,11.0,10.0
B002185,2025-06,41,Retraité,Intermédiaire,Digital,F,8.9,Sud-Est,2251.92,2235.92,2590.15,2412.0,2307.94,2420.15,2364.28,29758.73,30364.23,31725.47,30541.77,30983.13,33732.9,31643.12,259.93,307.33,317.45,298.05,310.42,324.52,333.39,2917.41,3226.34,2710.11,3353.32,3212.33,3103.35,3538.66,2.0,2.0,2.0,2.0,2.0,2.0,2.0,21.0,20.0,21.0,21.0,26.0,27.0,26.0
B002186,2025-02,39,Retraité,Grand Public,Agence,F,23.1,Sud-Ouest,5315.89,5487.03,5513.96,5740.43,6209.83,5279.22,5367.73,5861.52,5111.3,5652.45,5177.76,5615.53,5899.73,5987.44,3154.12,3061.27,3134.39,2816.93,3216.37,3128.36,3120.75,710.91,878.91,895.81,863.22,805.45,833.23,774.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B002187,2025-10,51,Employé,Grand Public,Digital,M,37.9,Île-de-France,689.87,750.67,700.3,808.51,790.65,,,12123.97,12875.92,11845.93,11534.51,13171.98,,,6876.08,7292.97,6796.75,8188.36,7065.82,,,577.11,581.05,656.5,584.66,542.82,,,3.0,3.0,3.0,3.0,3.0,,,18.0,21.0,21.0,19.0,24.0,,
