ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
T006958,2025-03,51,Ouvrier,Grand Public,Agence,F,21.7,Sud-Ouest,1409.76,1421.36,1507.42,1391.09,1473.02,1553.71,1527.13,15535.84,15142.07,15572.9,15960.49,16678.82,17432.4,15462.83,1841.91,1967.17,1839.17,1912.79,1905.16,2055.25,1875.12,5157.66,5471.83,5904.06,5499.87,5213.08,5837.16,5611.17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T006959,2025-08,38,Employé,Patrimonial,Mixte,M,7.9,Île-de-France,5957.55,6231.19,6396.1,6183.25,5677.69,6299.17,,7674.39,7681.41,7753.82,7277.33,7534.63,7008.66,,28656.51,25863.9,26167.04,23777.98,28206.65,26700.33,,2178.59,2120.12,2171.45,2127.16,2114.48,1785.71,,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,17.0,18.0,17.0,16.0,17.0,
T006960,2025-12,51,Employé,Grand Public,Agence,F,10.6,Sud-Ouest,1840.58,2176.28,1757.01,1820.46,,,,1218.72,1059.54,1282.26,1269.57,,,,4367.71,4790.46,4873.81,4832.23,,,,3244.45,3582.56,3535.37,3497.42,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,,,
T006961,2025-03,78,Cadre,Grand Public,Agence,M,17.1,Île-de-France,1754.8,1621.57,1599.25,1691.63,1619.55,1643.25,1736.43,5378.3,4575.3,4610.95,4985.6,4973.34,4765.56,5082.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.92,2879.18,2534.91,2894.71,2537.29,2694.12,2553.74,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T006962,2025-12,20,Employé,Intermédiaire,Agence,M,13.4,Nord-Est,3176.1,3376.1,3379.13,3601.75,,,,14709.04,13338.39,13431.03,13713.42,,,,0.0,0.0,0.0,0.0,,,,2150.4,2117.6,2168.7,2196.11,,,,8.0,8.0,9.0,8.0,,,,4.0,4.0,4.0,4.0,,,
T006963,2025-11,48,Employé,Grand Public,Digital,M,6.1,Nord-Est,3392.73,3634.57,3824.86,3635.94,3763.2,,,8806.8,8450.53,9113.07,8904.67,9874.81,,,0.0,0.0,0.0,0.0,0.0,,,1701.31,1517.6,1637.59,1695.64,1584.2,,,2.0,2.0,2.0,2.0,2.0,,,19.0,19.0,20.0,19.0,17.0,,
T006964,2025-01,31,Cadre,Grand Public,Agence,F,17.3,Nord-Ouest,4657.98,5258.02,4860.56,5126.33,5342.59,4878.92,5166.99,2445.88,2660.05,2533.54,2488.43,2594.28,2438.24,2436.29,4380.95,4490.02,4211.79,4075.35,4516.05,4317.52,4170.17,3331.26,3011.48,3355.89,3550.74,3208.14,3496.87,3601.65,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
T006965,2025-10,43,Employé,Grand Public,Digital,M,10.3,Nord-Ouest,3989.65,3215.41,3715.29,3724.44,3994.49,,,8887.43,8885.9,9035.25,8750.75,9284.46,,,13220.44,12778.85,12538.99,14060.48,13120.43,,,2591.55,2656.06,2602.07,2715.74,2620.5,,,3.0,3.0,3.0,3.0,3.0,,,26.0,28.0,28.0,27.0,28.0,,
T006966,2025-02,71,Cadre,Grand Public,Digital,F,21.5,Sud-Ouest,7195.64,7210.19,7315.5,7279.31,6983.01,7260.63,8013.03,12943.11,13121.88,12737.72,13107.7,12237.52,13700.79,13639.62,480.6,491.35,505.57,500.82,477.64,468.92,520.4,2746.11,2745.79,2755.89,2682.5,2794.88,2733.82,2779.37,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24.0,25.0,23.0,24.0,25.0,27.0,23.0
T006967,2025-06,24,Sans activité,Grand Public,Digital,M,16.1,Sud-Est,2806.01,2925.23,2767.94,3137.09,2639.47,2972.66,2901.52,733.05,747.4,694.36,720.26,739.87,705.0,719.6,2794.96,2825.92,2673.42,2645.84,2934.89,2581.03,3015.48,2818.07,2933.55,2997.6,2733.42,2645.53,2969.96,2857.15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22.0,21.0,23.0,22.0,22.0,20.0,22.0
T006968,2025-03,62,Employé,Grand Public,Agence,F,19.8,Sud-Est,7608.58,7092.54,7147.41,7617.25,8201.27,7587.13,8271.84,25392.82,28574.11,28471.39,27909.33,27119.68,28304.85,27374.58,717.76,745.5,667.6,747.92,681.27,676.83,748.0,1351.25,1275.36,1268.41,1299.7,1305.47,1354.94,1311.23,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
T006969,2025-06,48,Ouvrier,Grand Public,Agence,M,12.6,Nord-Est,1850.62,1987.32,2007.71,1871.9,1882.3,1974.71,1946.51,5637.92,5611.12,5444.2,6477.94,5892.52,5623.99,5620.95,1679.57,1569.54,1546.8,1606.42,1514.3,1611.67,1636.3,700.92,685.61,739.02,700.54,643.66,679.95,631.22,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
T006970,2025-03,72,Cadre,Intermédiaire,Digital,F,11.8,Sud-Est,18861.79,18996.67,17871.88,20189.82,19723.62,21024.75,20399.02,18055.17,19940.21,21539.21,19780.1,21181.43,19759.1,20464.18,18964.17,17541.89,17595.82,18550.17,17016.5,16939.21,15418.67,2543.77,2607.13,2510.83,2659.19,2494.93,2460.97,2226.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,23.0,21.0,20.0,18.0,18.0,20.0
T006971,2025-03,60,Retraité,Grand Public,Agence,M,9.8,Sud-Ouest,6467.2,6266.62,6420.32,6776.1,6568.41,5990.65,6040.96,2198.26,2189.21,2248.62,2254.74,2259.76,1938.34,2261.31,2933.85,3055.49,3120.18,2992.42,3188.03,2949.7,2791.25,1666.06,1863.74,1553.97,1538.77,1460.94,1586.49,1531.98,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T006972,2025-08,30,Employé,Intermédiaire,Agence,M,12.2,Sud-Est,3253.51,3351.79,3303.01,3351.59,3472.25,3184.6,,14638.38,16513.43,15297.99,13815.09,14580.29,16044.06,,0.0,0.0,0.0,0.0,0.0,0.0,,1836.65,1888.63,2061.9,1740.65,2079.31,1872.56,,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,
T006973,2025-11,54,Retraité,Intermédiaire,Agence,M,13.0,Nord-Est,4158.21,3923.89,3883.83,3911.2,3858.05,,,6058.34,6549.45,6181.89,6646.15,6448.69,,,279.34,292.15,300.72,322.77,311.57,,,2848.15,2610.5,2328.82,2682.12,2654.35,,,6.0,6.0,6.0,6.0,6.0,,,3.0,3.0,3.0,3.0,3.0,,
T006974,2025-05,39,Ouvrier,Grand Public,Mixte,F,4.3,Nord-Est,3513.55,3752.33,3858.24,3644.96,4117.96,4127.19,4320.22,13338.02,14524.13,15391.24,14755.96,15999.51,16268.85,16503.31,11888.65,11236.04,11933.33,12490.91,12899.82,12846.69,13253.31,1635.93,1658.39,1753.21,1881.62,1929.0,1894.19,1816.52,6.0,7.0,7.0,7.0,6.0,7.0,8.0,16.0,16.0,17.0,17.0,17.0,19.0,18.0
T006975,2025-05,57,Employé,Grand Public,Mixte,F,9.7,Nord-Est,1156.35,1205.94,997.71,1159.18,1161.16,1248.12,1280.31,8331.28,8173.94,8315.21,8036.61,9278.92,8691.58,8151.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.88,3863.71,4127.49,3936.37,3940.13,3517.04,3910.64,2.0,2.0,2.0,2.0,,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
T006976,2025-01,43,Employé,Grand Public,Agence,F,21.2,Île-de-France,5471.0,5783.02,6334.13,5578.04,6489.55,5422.72,5495.73,7117.27,6717.1,7031.11,6874.45,6493.9,6749.36,6764.19,3222.11,3015.65,3185.75,2897.78,3140.84,3125.23,3085.53,2943.29,2941.53,3177.51,3085.0,3051.42,3277.5,2741.4,5.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
T006977,2025-05,63,Ouvrier,Grand Public,Digital,M,2.5,Sud-Est,4642.45,5215.36,5357.67,5145.85,5324.91,5071.65,5270.98,24912.72,22907.66,22384.8,25347.52,21590.55,23835.75,24897.66,9389.06,9302.66,9133.07,9715.86,9297.13,9572.49,9525.49,3779.08,3811.07,3788.44,3861.8,3559.26,4028.02,4177.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,22.0,23.0,21.0,24.0,24.0,21.0,22.0
T006978,2025-03,44,Cadre,Grand Public,Mixte,M,2.6,Centre,1685.44,2009.68,1868.13,1918.72,1877.91,1849.81,1879.95,3861.55,3795.04,3695.85,3707.83,3674.96,3817.36,3516.49,2477.63,2258.28,2595.52,2409.11,2237.28,2691.45,2407.66,1450.24,1447.41,1332.7,1488.38,1480.42,1487.4,1449.78,5.0,4.0,5.0,5.0,5.0,5.0,5.0,11.0,11.0,13.0,13.0,12.0,13.0,11.0
T006979,2025-05,55,Profession intermédiaire,Grand Public,Mixte,F,4.0,Sud-Est,4096.93,4407.48,4305.56,4339.16,5218.0,4567.59,4760.93,7794.71,8051.95,8147.43,8313.67,9116.79,8103.52,8553.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.15,1709.23,1617.09,1674.15,1809.39,1805.13,1907.48,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0
T006980,2025-02,55,Employé,Grand Public,Mixte,M,21.6,Centre,1974.05,1832.66,1770.19,1930.72,1882.29,1898.95,1859.63,9145.89,9663.43,9030.79,10068.54,9091.52,9508.27,10381.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.8,1664.32,1731.77,1626.41,1822.01,1904.65,1922.68,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0
T006981,2025-03,45,Retraité,Grand Public,Mixte,F,17.4,Nord-Ouest,1256.68,1203.44,1308.97,1316.17,1386.31,1369.46,1282.08,5971.7,5085.32,5053.68,5353.29,5173.06,6117.48,5429.58,38987.11,36221.61,38389.85,38228.83,38400.03,38482.0,36348.83,2558.51,2553.55,2546.57,2502.52,2677.0,2741.69,2472.21,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,14.0,15.0,13.0,14.0,14.0,13.0
T006982,2025-12,48,Retraité,Grand Public,Digital,F,12.7,Nord-Ouest,786.35,854.11,903.85,923.19,,,,37320.99,38081.73,40224.79,42705.69,,,,0.0,0.0,0.0,0.0,,,,3503.55,,3932.09,3501.75,,,,5.0,5.0,5.0,5.0,,,,18.0,19.0,19.0,19.0,,,
T006983,2025-11,80,Cadre,Grand Public,Agence,M,17.5,Nord-Est,12958.52,12480.63,12846.52,11796.06,12095.9,,,46751.72,51867.4,48385.15,49243.36,49067.04,,,29323.33,27822.73,28843.91,28402.74,30208.95,,,2552.5,2491.72,2555.93,2514.28,2430.56,,,2.0,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,3.0,,
T006984,2025-03,45,Profession intermédiaire,Intermédiaire,Digital,M,18.5,Nord-Est,5746.69,5624.31,5675.91,5652.67,5706.19,5722.97,5402.93,6323.45,6752.61,6572.62,6058.44,6429.65,6275.97,7001.06,2198.02,2291.11,2321.89,2398.86,2230.71,2251.74,2515.67,1388.16,1344.02,1328.35,1403.66,1380.06,1345.36,1331.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,20.0,21.0,22.0,24.0,21.0,22.0,23.0
T006985,2025-01,53,Profession intermédiaire,Grand Public,Mixte,F,12.6,Sud-Ouest,3757.14,3880.25,3436.19,3638.56,3604.48,3875.09,3855.13,2120.21,2221.09,2377.59,2005.5,2081.54,2351.21,2207.06,936.57,934.69,1009.61,990.15,1076.55,940.83,926.75,3819.12,3446.7,4052.63,3922.04,4386.02,3911.23,3952.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
T006986,2025-02,66,Retraité,Patrimonial,Mixte,M,10.1,Centre,8914.72,8940.36,8714.62,9180.22,8925.86,10077.14,9034.1,22254.45,25297.23,21206.62,24556.27,24058.94,23299.84,25195.49,196888.64,190733.37,208396.84,210842.99,204419.35,211022.44,219003.81,6443.27,6922.75,6228.94,6623.35,5970.82,6706.81,7094.97,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,14.0,16.0,15.0,15.0,15.0,15.0
T006987,2025-10,77,Employé,Patrimonial,Digital,M,18.0,Sud-Ouest,4929.31,4775.27,4768.78,5070.78,4639.57,,,160771.68,143874.38,165844.17,168516.57,170172.11,,,13572.86,14278.92,14296.16,15433.28,15904.77,,,2172.21,2352.81,2430.95,2256.9,2434.9,,,3.0,3.0,3.0,3.0,3.0,,,17.0,19.0,19.0,19.0,19.0,,
T006988,2025-11,65,Retraité,Intermédiaire,Digital,M,20.7,Nord-Est,2904.99,2693.2,3041.98,2836.91,2670.59,,,12348.86,13214.16,12313.99,13497.38,13426.76,,,0.0,0.0,0.0,0.0,0.0,,,1689.3,1902.75,1651.7,1764.11,1870.95,,,1.0,1.0,1.0,1.0,1.0,,,21.0,22.0,22.0,21.0,20.0,,
T006989,2025-04,42,Cadre,Intermédiaire,Agence,M,8.1,Nord-Est,1209.07,1193.54,1216.53,1251.88,1262.86,1135.83,1315.96,19312.78,20382.47,19607.87,20989.17,22433.68,17546.91,20234.74,1420.18,1448.6,1556.27,1504.83,1479.1,1474.85,1576.86,1886.26,1906.3,1979.39,1949.86,1980.9,1933.1,2006.14,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T006990,2025-07,43,Employé,Grand Public,Agence,M,21.9,Sud-Est,2350.43,2510.79,2293.13,2525.35,2549.36,2558.78,,16047.59,17060.63,16734.13,15373.85,15454.16,16132.64,,0.0,0.0,0.0,0.0,0.0,0.0,,2851.54,2894.34,2980.82,2813.21,2793.84,2842.6,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,6.0,6.0,7.0,6.0,
T006991,2025-07,48,Cadre,Grand Public,Mixte,F,43.7,Île-de-France,3799.38,3172.44,3543.05,3514.55,3855.19,3645.33,,8811.1,8298.45,8306.16,8251.91,7941.88,8717.84,,18200.22,19848.5,20897.65,18563.17,19007.35,18938.95,,1894.08,1741.95,1733.12,1865.39,1934.71,1907.56,,4.0,4.0,4.0,4.0,,4.0,,10.0,9.0,11.0,10.0,10.0,9.0,
T006992,2025-05,51,Retraité,Grand Public,Digital,M,5.7,Sud-Est,1395.91,1453.39,1409.47,1434.63,1544.42,1596.89,1576.89,10897.15,10717.82,10555.56,12177.53,12054.13,11538.22,12074.73,379.84,380.86,398.07,421.36,407.28,437.58,445.33,2148.46,2170.93,2426.41,2006.02,2430.93,2271.34,2282.69,7.0,7.0,7.0,7.0,7.0,7.0,8.0,19.0,21.0,20.0,22.0,21.0,22.0,22.0
T006993,2025-05,66,Cadre,Grand Public,Agence,M,35.8,Nord-Est,4765.33,5472.36,5046.22,4882.66,5059.74,5215.97,4725.43,5710.94,5956.21,6034.54,5614.66,5539.97,5977.41,5758.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.97,2461.88,2457.3,2617.18,2529.0,2345.38,2462.69,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T006994,2025-08,58,Ouvrier,Grand Public,Mixte,M,7.8,Nord-Ouest,5196.34,5402.69,5222.5,5044.81,5916.62,5545.94,,6114.85,6964.74,6734.76,6812.06,7235.1,7073.2,,1330.44,1294.09,1292.45,1333.15,1439.9,1361.51,,2059.6,1942.62,2067.63,2194.19,2099.03,2239.72,,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,13.0,13.0,13.0,13.0,13.0,
T006995,2025-07,58,Employé,Grand Public,Mixte,M,5.8,Centre,5340.54,5363.92,5115.73,5457.88,5056.98,5457.34,,11184.69,12659.54,12693.37,12552.5,12237.31,11400.55,,17657.61,16884.45,16093.29,15601.78,14251.11,14713.68,,4825.6,4367.86,4492.37,4459.26,4672.18,4575.14,,4.0,4.0,4.0,4.0,4.0,4.0,,15.0,15.0,16.0,15.0,16.0,15.0,
T006996,2025-05,77,Cadre,Grand Public,Mixte,F,12.6,Nord-Est,9672.39,9092.57,8906.82,8933.6,9010.9,9144.9,9154.19,4073.14,4115.69,4127.21,3882.85,4001.73,3976.99,4147.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.95,1982.27,2010.65,2130.34,1823.58,2096.49,2126.46,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0
T006997,2025-02,50,Ouvrier,Intermédiaire,Digital,F,17.8,Sud-Ouest,7956.34,8104.58,7641.74,7947.06,8646.03,8321.91,7746.74,520.55,544.89,552.99,550.17,558.53,508.62,495.35,4716.07,4739.35,4882.56,4591.41,4520.74,4532.15,4913.06,1383.32,1406.56,1367.88,1373.28,1369.45,1457.6,1469.48,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.0,29.0,27.0,27.0,28.0,29.0,26.0
T006998,2025-06,56,Profession intermédiaire,Grand Public,Agence,M,32.4,Nord-Ouest,16391.65,15691.72,17974.15,16629.55,17649.56,15947.07,17879.7,61783.89,62276.66,66544.66,66087.11,62053.18,64426.43,71250.39,1625.32,1584.01,1628.24,1675.37,1554.01,1650.7,1773.7,2617.29,2498.59,2648.12,2576.63,2347.76,2630.98,2863.79,4.0,4.0,4.0,4.0,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T006999,2025-05,46,Retraité,Intermédiaire,Digital,M,22.0,Nord-Est,2095.54,1921.55,2147.66,2198.88,2072.41,2114.97,2410.21,1248.64,1250.13,1210.46,1224.22,1284.68,1235.98,1277.58,1004.99,990.62,1049.11,1065.5,986.94,960.48,1017.92,2622.9,2829.64,2749.34,2704.76,2869.18,3094.64,2986.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,16.0,17.0,18.0,18.0,19.0,17.0
T007000,2025-11,33,Retraité,Grand Public,Mixte,F,6.9,Sud-Est,1698.18,1938.64,1929.64,1929.36,1986.76,,,23581.29,,22484.34,23139.61,21860.78,,,4276.39,4244.71,4268.71,4218.75,3935.3,,,2217.21,2154.7,2223.21,2200.7,2128.59,,,2.0,2.0,2.0,2.0,2.0,,,5.0,5.0,5.0,5.0,5.0,,
T007001,2025-01,44,Employé,Patrimonial,Mixte,F,15.2,Nord-Ouest,7670.32,8445.11,8193.83,8487.83,8135.21,8648.86,7498.07,64390.97,58566.3,62618.13,65587.48,59180.13,71754.41,64251.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.32,2471.26,2570.98,2401.98,2625.97,2487.9,2733.46,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,15.0,14.0,14.0,15.0,14.0,14.0
T007002,2025-09,33,Employé,Grand Public,Mixte,F,4.7,Nord-Ouest,2201.97,2364.18,2707.31,2518.01,2487.79,2507.1,,11188.7,10961.98,11105.93,12088.52,11595.16,11769.68,,40.7,43.54,38.39,40.12,41.32,39.99,,1749.45,1639.77,1764.32,1588.14,1624.66,1726.66,,1.0,1.0,1.0,1.0,1.0,1.0,,11.0,11.0,10.0,12.0,11.0,11.0,
T007003,2025-07,55,Profession intermédiaire,Grand Public,Digital,F,5.9,Sud-Ouest,824.78,834.16,836.92,836.22,843.79,836.06,,8210.62,7929.16,8521.08,7806.05,8130.76,7778.94,,6348.98,6885.23,6287.53,6924.42,6804.25,6220.88,,1157.23,1230.11,1239.27,1165.4,1337.31,1325.61,,2.0,2.0,2.0,2.0,2.0,2.0,,19.0,19.0,19.0,19.0,19.0,21.0,
T007004,2025-11,47,Ouvrier,Grand Public,Agence,F,14.1,Nord-Ouest,3122.04,2956.18,2879.88,2790.78,3085.3,,,847.75,844.62,843.54,889.57,826.07,,,7837.01,8082.67,9020.96,8202.66,7088.91,,,4002.75,4196.7,4227.32,4455.1,4086.06,,,4.0,4.0,4.0,4.0,4.0,,,3.0,3.0,3.0,3.0,3.0,,
T007005,2025-10,56,Ouvrier,Intermédiaire,Agence,F,12.9,Sud-Ouest,5101.32,5740.33,4846.61,5342.54,5318.85,,,104274.98,92187.91,106249.55,93577.57,99678.94,,,0.0,0.0,0.0,0.0,0.0,,,1341.36,1376.16,1394.79,1347.92,1403.11,,,4.0,4.0,4.0,4.0,4.0,,,5.0,5.0,5.0,5.0,5.0,,
T007006,2025-04,62,Ouvrier,Intermédiaire,Mixte,F,9.7,Nord-Est,5446.91,5060.44,5599.73,5531.69,5838.83,5699.81,6265.03,6537.55,5802.04,6480.86,6030.08,6482.04,7033.3,6393.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.27,915.79,980.62,850.03,880.53,843.08,903.01,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,11.0,11.0,11.0,11.0,12.0,11.0
T007007,2025-01,32,Profession intermédiaire,Grand Public,Mixte,M,15.1,Île-de-France,2880.92,3135.46,3116.8,3220.11,3225.95,3073.39,3176.19,2792.96,2753.87,3017.13,2988.45,3021.38,2969.87,3242.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.38,1347.3,1373.12,1335.18,1291.29,1385.62,1410.51,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
T007008,2025-09,51,Retraité,Grand Public,Agence,M,7.8,Sud-Est,1877.01,1993.95,2059.97,2019.8,1926.02,2119.45,,4533.93,4813.53,4279.67,4125.12,4378.05,4267.06,,91320.34,96602.77,87276.8,91498.26,93895.53,98778.48,,819.71,854.78,962.21,877.41,906.91,915.2,,3.0,3.0,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,
T007009,2025-03,59,Cadre,Intermédiaire,Digital,M,10.7,Nord-Ouest,3990.12,4277.83,4630.81,4395.03,4587.91,4404.82,4402.16,34720.78,32520.99,35382.01,36457.28,35621.97,38634.45,38911.0,2480.21,2225.81,2511.4,2347.74,2477.37,2489.2,2618.8,1995.81,2402.38,2167.39,2499.56,2342.06,2543.52,2452.89,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22.0,22.0,22.0,23.0,23.0,24.0,23.0
T007010,2025-09,54,Retraité,Intermédiaire,Agence,F,7.0,Sud-Ouest,4661.89,4760.07,4467.43,4550.38,4552.52,4642.03,,25010.68,26936.71,25862.53,27785.99,26010.28,24788.01,,0.0,0.0,0.0,0.0,0.0,0.0,,2332.32,2485.62,2589.52,2400.85,2460.45,2243.53,,5.0,5.0,6.0,5.0,5.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,
T007011,2025-06,52,Employé,Grand Public,Mixte,M,5.7,Sud-Ouest,883.38,955.03,965.64,919.78,918.44,936.33,1076.44,26346.72,28174.27,23565.62,27017.97,26580.2,24874.81,26544.08,1976.66,2117.38,2058.27,2086.65,2100.46,2059.02,2027.86,3711.44,3504.5,3855.64,3491.48,3531.07,3256.55,3673.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,12.0,11.0,12.0,12.0,13.0,12.0
T007012,2025-04,40,Retraité,Grand Public,Agence,F,7.7,Nord-Est,1732.48,1816.02,1984.13,1859.4,1866.42,1829.22,2079.3,15228.38,15508.71,16523.59,16456.63,16559.35,15915.83,15167.49,24728.79,22574.05,23093.97,23933.18,24476.05,23106.9,22784.19,2342.73,2377.21,2362.01,2346.23,2229.8,2474.57,2309.19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
T007013,2025-10,26,Cadre,Grand Public,Digital,M,7.9,Île-de-France,935.08,948.27,967.9,982.84,984.71,,,2696.11,2705.47,2991.36,3054.36,2898.81,,,18288.83,18928.38,21010.82,21146.9,18025.09,,,1687.07,1625.01,1636.01,1863.2,1755.45,,,2.0,2.0,2.0,2.0,2.0,,,28.0,28.0,30.0,30.0,30.0,,
T007014,2025-11,55,Employé,Intermédiaire,Mixte,F,9.0,Sud-Est,14996.21,14923.28,13675.25,13858.22,15515.61,,,13544.42,14213.58,14065.22,13362.79,14373.9,,,0.0,0.0,0.0,0.0,0.0,,,2095.14,2050.17,2191.28,2142.24,1855.16,,,2.0,2.0,2.0,2.0,2.0,,,7.0,7.0,7.0,7.0,7.0,,
T007015,2025-07,72,Profession intermédiaire,Grand Public,Digital,F,14.1,Nord-Ouest,10038.45,11100.44,11110.23,10581.39,10133.83,11854.31,,5542.82,5428.55,5813.87,6091.68,5375.75,5929.87,,0.0,0.0,0.0,0.0,0.0,0.0,,1914.08,2101.43,1924.72,1985.9,2245.88,1871.34,,5.0,5.0,5.0,5.0,5.0,5.0,,21.0,18.0,20.0,21.0,20.0,22.0,
T007016,2025-11,48,Profession intermédiaire,Grand Public,Mixte,F,18.2,Nord-Ouest,995.33,1054.28,1077.29,1113.59,1106.24,,,6671.82,6355.9,6487.75,6188.43,6811.91,,,0.0,0.0,0.0,0.0,0.0,,,2016.58,1994.76,2003.6,1810.55,1903.8,,,3.0,3.0,3.0,3.0,3.0,,,7.0,6.0,,7.0,6.0,,
T007017,2025-03,42,Employé,Grand Public,Agence,F,14.4,Centre,1968.92,1958.43,1711.1,1806.5,1725.84,1720.73,1865.16,26094.75,23686.67,26332.96,25963.33,26588.36,27272.6,28246.17,3037.81,2907.71,2880.09,2780.46,2903.0,2904.08,2725.35,1610.32,1745.66,1480.94,1637.84,1554.63,1597.77,1530.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T007018,2025-10,22,Retraité,Grand Public,Mixte,F,13.3,Sud-Est,893.96,936.78,1083.77,998.43,952.77,,,2675.2,2386.2,2714.41,2726.26,2736.66,,,7316.7,6636.82,6986.1,7805.33,7531.83,,,1387.09,1411.52,1382.01,1424.37,1471.55,,,3.0,3.0,3.0,3.0,3.0,,,6.0,7.0,7.0,7.0,7.0,,
